57688.081667 57688.729317 -0.005053 0.010445
57689.046019 57689.757234 0.000091 0.010268
57690.074144 57690.720891 0.002465 0.010949
57691.102037 57691.684850 0.009414 0.009424
57692.066389 57692.648924 0.000717 0.010004
57693.094398 57693.612905 0.012986 0.010485
57694.059537 57694.641632 0.026197 0.010392
57695.024375 57695.992257 -0.004307 0.009458
57696.052847 57696.571192 0.000753 0.010550
57697.017778 57697.986447 0.007119 0.009940
57698.047222 57698.951377 0.005215 0.010832
57699.012106 57699.015752 0.029376 0.031274
57701.521400 57701.975116 0.016422 0.019338
57702.036181 57702.940208 -0.008391 0.009719
57703.001285 57703.969549 0.009302 0.009306
57704.030833 57704.999039 0.004728 0.008794
57705.060324 57705.964167 0.004759 0.008648
57706.025475 57706.993576 -0.003471 0.008403
57707.119259 57707.958669 0.014077 0.008889
57708.020081 57708.988218 0.010685 0.007946
57709.049583 57709.953380 0.016693 0.008201
57710.014815 57710.982870 0.005337 0.007471
57711.044363 57711.433495 0.005960 0.010693
57712.105069 57712.977523 0.023703 0.011492
57713.039572 57713.942755 0.000064 0.014220
57714.005046 57714.972326 -0.020882 0.013762
57715.033796 57715.937535 -0.009586 0.014846
57715.999005 57716.967141 -0.003383 0.014460
57717.028611 57717.996701 -0.002870 0.015081
57718.058171 57718.961690 -0.000799 0.011056
57719.023449 57719.991562 0.007661 0.009167
57720.053056 57720.956782 -0.002601 0.009354
57721.018287 57721.986296 0.001015 0.009356
57722.047801 57722.951574 0.004884 0.010235
57723.013113 57723.981169 0.011890 0.010089
57724.042639 57724.946296 0.042957 0.011468
57725.007824 57725.975833 0.053821 0.011217
57726.037292 57726.941076 0.072364 0.012087
57727.002546 57727.969815 0.097942 0.013462
57728.031979 57728.935093 0.105462 0.014335
57729.383241 57729.643194 0.128169 0.020649
57730.348229 57730.608542 0.115394 0.020554
57731.313391 57731.573264 0.009020 0.017867
57732.342755 57732.537963 0.005499 0.018377
57733.372095 57733.503241 0.016315 0.021316
57734.337083 57734.467940 0.013756 0.023669
57735.302025 57735.433333 -0.031859 0.022243
57751.056181 57751.125197 -0.009227 0.022338
57752.019815 57752.989525 -0.012676 0.016684
57753.047199 57753.953530 -0.011727 0.016366
57754.010313 57754.982199 -0.001756 0.009660
57755.037650 57755.945463 -0.013482 0.009571
57756.000799 57756.972870 -0.016995 0.008402
57757.028229 57757.871852 -0.000652 0.008995
57758.184641 57758.963588 0.005192 0.010140
57759.019873 57759.991250 -0.016097 0.009245
57760.048067 57760.954699 0.003037 0.010132
57761.012072 57761.982685 0.009527 0.009973
57762.040706 57762.946644 -0.014865 0.010802
57763.005058 57763.974931 0.009042 0.010636
57764.033785 57764.939074 0.025626 0.012033
57764.998877 57765.967685 0.022775 0.011125
57766.028530 57766.289120 0.022095 0.016386
57767.057002 57767.960694 0.002995 0.011440
57768.021123 57768.989537 -0.013719 0.011398
57769.049942 57769.954097 0.008592 0.012083
57770.014525 57770.854329 0.008740 0.012965
57773.230347 57773.941204 0.069963 0.016647
57774.002292 57774.970336 0.070640 0.012761
57775.031389 57775.999375 0.115669 0.012481
57776.060579 57776.964259 0.139442 0.012713
57777.025451 57777.993356 0.103304 0.011491
57778.054606 57778.958148 0.120597 0.011917
57779.019468 57779.987257 0.135974 0.011985
57780.048657 57780.951678 0.071966 0.010744
57781.013090 57781.980891 0.010482 0.009278
57782.042315 57782.945775 0.005124 0.009544
57783.007187 57783.974954 0.000231 0.008551
57784.036400 57784.940046 0.016587 0.009514
57785.001551 57785.969225 0.036883 0.009089
57786.030694 57786.998449 0.018237 0.009105
57787.059919 57787.963333 -0.002161 0.008977
57788.024826 57788.992569 0.003405 0.008678
57789.054074 57789.957442 0.002115 0.009281
57790.018935 57790.986644 0.014974 0.009295
57791.048148 57791.951539 -0.002039 0.009528
57792.013021 57792.980741 0.011112 0.010009
57793.042245 57793.945590 0.001637 0.010386
57794.007072 57794.974792 0.002912 0.010031
57795.036250 57795.939641 -0.004869 0.010097
57796.001146 57796.968507 0.023432 0.010934
57797.223241 57797.932975 0.010976 0.011059
57798.188067 57798.833785 -0.002425 0.011523
57799.217211 57799.798021 0.008880 0.012768
57800.182025 57800.698727 -0.010932 0.012447
57801.146829 57801.470845 -0.006373 0.014650
57802.175914 57802.435185 0.036056 0.018238
57803.140637 57803.400231 0.001154 0.016978
57804.169664 57804.364595 0.007617 0.020011
57805.134340 57805.265903 0.010235 0.021468
57806.163252 57806.230313 -0.003079 0.026121
57807.127894 57807.194664 -0.041059 0.025197
57809.121134 57809.187604 -0.062582 0.029635
57822.878206 57822.947153 -0.010406 0.026447
57823.841771 57823.975278 -0.020633 0.022368
57824.805243 57824.940556 0.001660 0.022425
57824.998183 57825.968681 0.006558 0.017335
57826.025243 57826.288241 -0.006875 0.018404
57828.464965 57828.987384 0.041367 0.015057
57829.042789 57829.950347 0.087254 0.010862
57830.006053 57830.977731 0.021302 0.009434
57831.033762 57831.940787 -0.005191 0.009620
57831.997326 57832.968194 -0.016446 0.009377
57833.025428 57833.995949 -0.021348 0.009882
57834.054086 57834.959745 -0.017400 0.011218
57835.018576 57835.987870 -0.006464 0.010805
57836.047280 57836.951875 0.016713 0.011962
57837.011632 57837.980255 0.007965 0.010402
57838.040451 57838.944421 -0.003128 0.011624
57839.004803 57839.972986 0.027627 0.012241
57840.033738 57841.001597 -0.006169 0.011763
57841.062442 57841.966019 0.070569 0.013411
57842.026910 57842.994792 0.123471 0.015195
57843.055613 57843.187662 0.037587 0.023848
57846.013588 57846.981586 0.123713 0.013832
57847.042650 57847.946400 -0.000181 0.010914
57848.007512 57848.975590 0.002200 0.009885
57849.036771 57849.940440 0.026901 0.010753
57850.001667 57850.969630 0.015455 0.009575
57851.030903 57851.998854 0.013685 0.009672
57852.060208 57852.963762 -0.014080 0.009364
57853.025139 57853.992755 0.018821 0.009508
57854.054144 57854.957662 0.003023 0.009814
57855.019086 57855.986968 0.001840 0.009848
57856.048414 57856.951921 0.000057 0.009832
57857.013380 57857.981227 0.000811 0.009609
57858.042697 57858.946227 -0.011195 0.010154
57859.007674 57859.975498 -0.015490 0.009527
57860.036979 57860.940498 0.008948 0.009311
57861.001979 57861.969815 -0.010012 0.008869
57862.031296 57862.998970 0.021440 0.009169
57863.062488 57863.544398 0.044966 0.023907
57864.154653 57864.992951 0.015126 0.010463
57865.055255 57865.894375 0.014503 0.009842
57866.020174 57866.859352 -0.010528 0.009503
57867.049491 57867.824329 -0.002274 0.010386
57868.014444 57868.789294 -0.003378 0.010316
57869.043727 57869.754039 0.001875 0.010804
57870.008634 57870.397546 0.026040 0.014249
57875.927593 57875.994838 -0.051051 0.024147
57876.056227 57876.959850 -0.040457 0.018060
57877.021192 57877.989144 0.005131 0.017354
57878.050394 57878.888877 -0.018959 0.026161
57879.015312 57879.982859 0.005969 0.019835
57880.945093 57880.947454 0.030909 0.038780
57881.009421 57881.976400 0.001003 0.024908
57895.733368 57895.802222 0.014906 0.028983
57896.632697 57896.830602 0.000793 0.020467
57897.596215 57897.858843 0.003098 0.017415
57898.559387 57898.951435 -0.005772 0.013695
57899.008831 57899.980486 -0.008042 0.010304
57900.036053 57900.944213 0.003603 0.010269
57900.999294 57901.971505 0.004534 0.009270
57902.026840 57902.998912 0.002274 0.008864
57903.054618 57903.962106 -0.000630 0.009442
57904.018507 57904.219028 0.013925 0.017130
57906.526447 57906.981667 0.011265 0.010896
57907.040220 57907.945671 0.001978 0.010050
57908.004826 57908.974074 0.011833 0.010431
57909.033738 57909.938495 -0.011978 0.009574
57909.998437 57910.967292 -0.003752 0.009723
57911.028067 57911.995833 0.002171 0.009381
57912.391725 57912.960417 0.006899 0.010009
57913.021701 57913.989329 0.006654 0.009972
57914.372164 57914.953773 0.021295 0.010699
57915.400475 57915.725718 0.009690 0.012927
57918.295382 57918.941366 -0.006672 0.009940
57919.260764 57919.906169 0.000270 0.010074
57920.225347 57920.935231 0.002240 0.009009
57921.189931 57921.900197 0.013158 0.008998
57922.155093 57922.929410 0.000031 0.008324
57923.120370 57923.894306 0.014256 0.008454
57924.084954 57924.923507 0.013963 0.008130
57925.113542 57925.888438 0.004854 0.008001
57926.078495 57926.917674 0.022143 0.008183
57927.043461 57927.946956 0.009882 0.007756
57928.008681 57928.976262 -0.011476 0.007352
57929.037720 57929.941238 -0.004307 0.007423
57930.002708 57930.970556 0.011179 0.007500
57931.032014 57931.999850 -0.005821 0.007097
57932.061308 57932.964815 0.004909 0.007642
57933.026343 57933.865532 -0.001147 0.008197
57934.956331 57934.959178 0.040342 0.036283
